#config - lat:37.17074
#config - lon:138.73437333333
#config - planting_date:2016-05-11
#config - harvesting_date:2016-10-13
#config - yield:741.3
DATE,DOY,RAIN,RH2M,T2M,T2MN,T2MX,YEAR,swv_dwn
2016-09-11,255,0.000000,83.908127,20.966482,18.164700,24.659103,2016,9.626616
2016-09-12,256,0.737891,87.398109,21.762993,17.766516,27.843822,2016,13.795772
2016-09-13,257,22.373089,92.997139,21.161858,18.866222,25.550043,2016,7.414359
2016-09-14,258,0.582364,92.381378,20.965065,19.754684,23.572683,2016,8.759749
2016-09-15,259,3.533263,87.811653,20.762371,17.763187,25.162682,2016,13.087287
2016-09-16,260,0.000000,84.343491,20.761385,17.162680,26.151064,2016,8.035514
2016-09-17,261,22.525274,91.267334,20.663122,17.663301,25.957552,2016,8.760557
2016-09-18,262,29.281755,100.000000,18.964277,17.764885,21.072206,2016,2.806678
2016-09-19,263,28.910032,96.837402,17.565962,15.964175,19.471668,2016,3.558963
2016-09-20,264,62.782455,100.000000,15.171769,13.571967,16.486916,2016,2.747005
2016-09-21,265,0.000000,87.692802,19.057947,15.959552,23.753515,2016,12.710671
2016-09-22,266,5.184726,81.141083,18.563284,16.663368,22.060158,2016,4.231261
2016-09-23,267,6.690547,99.521561,17.467169,15.167336,19.076979,2016,3.991458
2016-09-24,268,0.000000,88.871223,18.070463,14.859015,21.774515,2016,7.072081
2016-09-25,269,0.000000,83.587029,21.259035,15.661971,27.855764,2016,16.619076
2016-09-26,270,1.624090,91.185730,21.061432,19.061220,23.669233,2016,6.316269
2016-09-27,271,0.000000,83.677261,23.059587,18.756792,29.857391,2016,15.766246
2016-09-28,272,25.627970,96.709732,20.664461,19.259378,22.673128,2016,3.964784
2016-09-29,273,20.613003,100.000000,17.364254,14.050566,20.373800,2016,4.653438
2016-09-30,274,0.000000,86.102684,16.255568,10.651325,22.558420,2016,17.270878
2016-10-01,275,0.570679,85.299843,17.761543,14.756608,22.165655,2016,9.161321
2016-10-02,276,0.523189,84.542656,20.956644,17.159529,27.349501,2016,14.294516
2016-10-03,277,0.000000,84.891823,21.659510,17.660719,26.856318,2016,5.956781
2016-10-04,278,0.553883,93.797073,19.266760,14.952035,22.784851,2016,7.874660
2016-10-05,279,2.116003,77.056030,20.754446,13.563239,26.269243,2016,7.377549
2016-10-06,280,7.474713,80.605919,17.271564,13.873715,23.774204,2016,6.414700
2016-10-07,281,0.000000,70.180023,14.471615,10.268481,19.973242,2016,17.853432
2016-10-08,282,9.690921,78.723190,17.765966,13.077144,19.604204,2016,5.747493
2016-10-09,283,22.150755,91.857071,14.964616,12.051688,20.064154,2016,4.762325
2016-10-10,284,0.518054,80.170296,12.859159,10.950898,16.362078,2016,7.530979
2016-10-11,285,0.000000,84.169510,12.856725,9.147610,17.163740,2016,9.889696
2016-10-12,286,7.541618,91.976974,11.165318,6.466500,19.146914,2016,8.701738
2016-10-13,287,0.000000,82.525665,11.557470,8.059466,16.158274,2016,11.071363
