#config - lat:38.811523333333
#config - lon:141.02856333333
#config - planting_date:2016-05-04
#config - harvesting_date:2016-09-17
#config - yield:620
DATE,DOY,RAIN,RH2M,T2M,T2MN,T2MX,YEAR,swv_dwn
2016-07-07,189,0.000000,87.337059,19.101772,16.947922,22.408030,2016,9.869140
2016-07-08,190,0.000000,82.702126,20.693583,16.769285,25.961254,2016,14.929601
2016-07-09,191,15.324477,97.184891,22.106783,19.961637,24.955311,2016,7.469583
2016-07-10,192,0.000000,76.300774,23.573030,18.818802,28.233181,2016,20.151720
2016-07-11,193,0.000000,68.400070,23.088306,17.413393,29.117653,2016,28.945074
2016-07-12,194,0.000000,76.463722,21.745665,15.942282,28.885052,2016,27.373451
2016-07-13,195,4.599763,84.258240,22.253931,19.272753,27.270420,2016,10.963099
2016-07-14,196,14.045028,95.535873,22.499670,21.183035,24.279987,2016,7.426488
2016-07-15,197,0.000000,80.023003,21.776894,18.331327,26.559725,2016,11.899532
2016-07-16,198,0.000000,82.623932,21.490709,18.335625,24.931004,2016,14.072013
2016-07-17,199,4.050637,92.676369,21.885149,19.720034,24.010696,2016,6.304725
2016-07-18,200,0.000000,75.823677,24.424849,19.587021,29.528059,2016,19.959658
2016-07-19,201,0.000000,72.112762,22.964222,18.333052,28.839939,2016,19.138515
2016-07-20,202,0.000000,78.496849,21.739536,17.556580,26.573429,2016,19.138348
2016-07-21,203,0.000000,83.665085,20.597511,18.298487,23.701551,2016,9.546109
2016-07-22,204,0.000000,73.619812,19.926598,14.887622,25.405291,2016,26.362902
2016-07-23,205,0.000000,76.928329,20.285631,16.919273,24.582287,2016,13.128478
2016-07-24,206,0.000000,81.164261,20.941610,17.771669,25.540239,2016,10.163760
2016-07-25,207,0.000000,80.921997,22.647902,19.182894,28.047184,2016,18.492594
2016-07-26,208,0.989281,85.810715,23.136787,20.523682,27.286221,2016,11.118437
2016-07-27,209,2.270641,90.147591,23.355711,21.181101,25.713173,2016,8.176637
2016-07-28,210,2.757533,88.837746,24.586449,22.162819,28.144783,2016,10.746735
2016-07-29,211,0.000000,80.320152,25.718483,21.991354,30.646055,2016,20.903015
2016-07-30,212,0.000000,80.747383,25.620863,21.828821,31.407566,2016,18.358034
2016-07-31,213,0.000000,79.632057,26.278482,21.529274,31.765768,2016,23.262856
2016-08-01,214,9.880177,81.978027,26.096895,22.905361,30.889128,2016,17.785624
2016-08-02,215,17.647682,90.526009,24.612978,22.792465,31.157001,2016,12.348595
2016-08-03,216,1.241766,87.410347,25.355581,22.543741,30.318447,2016,15.573526
2016-08-04,217,0.000000,74.397232,26.451319,21.802385,32.581104,2016,23.048956
2016-08-05,218,0.000000,73.219620,26.494917,19.477297,33.733372,2016,26.804008
2016-08-06,219,0.000000,72.883614,26.222805,20.024809,33.267311,2016,25.631441
2016-08-07,220,0.000000,75.849297,26.187704,20.633743,32.712845,2016,25.313427
2016-08-08,221,1.375620,80.204132,25.888670,20.907513,31.757029,2016,15.852587
2016-08-09,222,3.728168,68.951401,26.404760,21.285679,32.802570,2016,20.468044
2016-08-10,223,0.000000,72.446144,23.871103,18.103565,30.201387,2016,18.061979
2016-08-11,224,0.000000,74.343124,23.133188,17.278265,30.063019,2016,27.445213
2016-08-12,225,0.000000,79.265823,22.749266,17.652075,30.148846,2016,22.364878
2016-08-13,226,0.000000,79.684410,22.284344,16.700840,29.487865,2016,24.315819
2016-08-14,227,0.000000,75.148842,22.096079,16.132732,28.460157,2016,24.429451
2016-08-15,228,5.801731,84.014740,22.461529,17.344217,27.387716,2016,11.185372
2016-08-16,229,4.550527,83.281425,26.190687,22.710863,30.890635,2016,18.181232
2016-08-17,230,78.221992,86.911957,25.019955,21.878448,29.943871,2016,8.193774
2016-08-18,231,1.702925,91.434929,24.240179,21.798416,27.317287,2016,9.900738
2016-08-19,232,2.115555,82.685196,26.128412,23.417667,30.763706,2016,17.192871
2016-08-20,233,19.122877,89.313057,25.557774,23.475954,29.471386,2016,11.869495
2016-08-21,234,0.000000,77.537498,27.757113,23.385695,33.879810,2016,21.150183
2016-08-22,235,39.977505,88.704140,26.236311,23.432224,30.378439,2016,9.647916
2016-08-23,236,5.741633,81.145126,25.096399,20.985592,31.968512,2016,17.707352
2016-08-24,237,0.000000,83.933395,24.403097,20.449688,29.254168,2016,16.007088
2016-08-25,238,1.202841,86.369141,25.232042,22.805384,28.745634,2016,9.670560
2016-08-26,239,15.447440,90.998734,24.718660,21.623732,28.129450,2016,8.063492
2016-08-27,240,4.926639,92.108368,20.301973,17.587818,23.122978,2016,5.950068
2016-08-28,241,1.032406,81.234177,21.501446,17.976446,25.432053,2016,10.177932
2016-08-29,242,7.106809,89.233276,24.214043,20.490198,27.238203,2016,8.893294
2016-08-30,243,35.439438,85.841331,23.938244,20.497927,28.064272,2016,4.829183
2016-08-31,244,0.000000,83.824463,23.263988,18.707804,28.153080,2016,16.661394
2016-09-01,245,0.000000,79.582222,25.103037,21.155285,31.182386,2016,19.525255
2016-09-02,246,0.000000,81.830826,23.741301,19.190203,28.601816,2016,17.009811
2016-09-03,247,0.000000,78.818642,23.927673,20.011593,28.277847,2016,17.455946
2016-09-04,248,0.000000,85.520523,24.783415,21.579262,28.934570,2016,11.135337
2016-09-05,249,0.000000,85.315948,25.679274,22.976276,29.238600,2016,9.204060
2016-09-06,250,0.000000,82.128288,25.894384,20.279011,31.328142,2016,13.689146
2016-09-07,251,0.000000,84.739891,22.939898,18.933266,28.115526,2016,12.062813
2016-09-08,252,72.571472,87.574760,20.958370,17.661718,24.296307,2016,4.156153
2016-09-09,253,4.481586,76.397087,23.112602,18.348961,28.492159,2016,20.465145
2016-09-10,254,0.000000,72.306641,22.487560,17.175291,28.404535,2016,19.583256
2016-09-11,255,0.000000,87.898003,19.693420,17.159401,22.192799,2016,6.119648
2016-09-12,256,1.904588,82.462280,20.072166,18.501652,22.337637,2016,4.824776
2016-09-13,257,24.210735,98.107376,19.091511,17.930443,20.576872,2016,4.299319
2016-09-14,258,1.852249,90.247086,21.671377,17.911112,26.482246,2016,11.520413
2016-09-15,259,5.598937,87.627831,21.805077,18.348164,27.521400,2016,16.327858
2016-09-16,260,0.000000,92.411659,21.653738,19.134159,25.078384,2016,9.460325
2016-09-17,261,1.737979,89.009880,21.127272,17.818850,24.801006,2016,7.359495
