#config - lat:39.23088
#config - lon:140.46855166667
DATE,DOY,RAIN,RH2M,T2M,T2MN,T2MX,YEAR,swv_dwn
2016-07-31,213,0.000000,75.826576,27.004183,22.986584,32.991589,2016,19.959312
2016-08-01,214,53.732437,78.577049,26.463667,21.280920,32.423714,2016,22.547152
2016-08-02,215,4.818944,87.494713,24.630978,23.364153,28.512037,2016,11.260198
2016-08-03,216,0.000000,84.202347,25.136488,22.230658,29.518860,2016,16.511761
2016-08-04,217,0.000000,82.511650,25.020222,21.143770,29.922039,2016,23.705967
2016-08-05,218,0.000000,79.504402,25.220371,21.033325,30.423065,2016,26.248144
2016-08-06,219,0.000000,78.192383,26.209248,20.382435,31.629705,2016,25.116522
2016-08-07,220,0.000000,69.046295,28.238636,22.332466,35.406425,2016,26.182732
2016-08-08,221,0.000000,72.995972,27.438572,20.945097,33.772614,2016,23.752119
2016-08-09,222,0.000000,78.439461,25.033379,20.836523,30.371557,2016,15.555851
2016-08-10,223,0.000000,77.901436,22.823008,18.992085,27.800421,2016,20.117411
2016-08-11,224,0.000000,75.250580,22.817612,17.095884,30.262770,2016,27.225590
2016-08-12,225,0.000000,72.456406,24.783360,17.936611,31.684601,2016,26.531096
2016-08-13,226,0.000000,68.876526,25.099098,18.065050,32.241600,2016,25.887852
2016-08-14,227,0.000000,70.140358,24.585266,18.035259,30.838671,2016,25.197922
2016-08-15,228,2.257883,82.384178,24.183031,18.569967,31.197176,2016,19.645060
2016-08-16,229,0.611083,78.910973,26.419760,21.109453,32.541523,2016,19.725985
2016-08-17,230,77.934456,96.886131,23.509357,21.837730,26.053883,2016,4.879367
2016-08-18,231,0.000000,84.388504,25.305275,20.581295,31.883247,2016,19.863485
2016-08-19,232,0.000000,77.350731,26.831173,22.255659,32.955372,2016,20.569902
2016-08-20,233,1.404540,81.123100,26.071163,22.322420,31.500051,2016,14.891802
2016-08-21,234,0.000000,80.359207,26.513887,22.159891,32.208656,2016,20.993603
2016-08-22,235,65.368317,87.792252,26.025780,21.266081,33.233734,2016,12.393270
2016-08-23,236,25.275270,83.817917,24.396238,20.869081,29.251966,2016,21.949421
2016-08-24,237,0.000000,81.709244,25.049999,19.666037,31.749643,2016,22.417168
2016-08-25,238,5.657418,82.336189,26.090828,21.150927,32.386692,2016,18.358688
2016-08-26,239,17.604671,96.104416,23.377777,19.478621,27.757601,2016,4.666608
2016-08-27,240,3.705841,85.043762,21.077063,16.348722,26.165030,2016,15.103085
2016-08-28,241,0.000000,79.288437,22.599298,16.128349,29.024572,2016,19.479061
2016-08-29,242,0.000000,79.261482,26.220701,20.568737,30.598215,2016,20.589458
2016-08-30,243,20.429718,89.588966,24.284868,20.458994,30.053574,2016,8.918024
2016-08-31,244,0.000000,78.273170,23.993088,19.009930,30.978899,2016,20.973190
2016-09-01,245,0.000000,79.860191,23.703741,18.715805,30.766607,2016,23.842329
2016-09-02,246,0.000000,76.402885,24.973661,18.805996,30.821217,2016,21.900116
2016-09-03,247,0.000000,72.429672,25.223257,19.152863,30.624889,2016,23.558332
2016-09-04,248,0.000000,77.575760,25.907047,18.400871,32.633465,2016,23.762623
2016-09-05,249,2.458961,79.431702,26.134611,21.047295,33.114235,2016,19.744934
2016-09-06,250,11.547202,85.302925,24.775368,20.419531,30.523258,2016,12.384165
2016-09-07,251,0.000000,89.197281,21.812151,19.203043,25.337362,2016,8.876904
2016-09-08,252,10.847299,91.630562,21.314690,16.819178,27.323645,2016,7.864481
